record_id,collection_zone,district,ward_number,collection_date,collection_time,waste_source,collection_point_id,latitude,longitude,waste_category,sub_waste_type,waste_weight_kg,waste_volume_m3,moisture_content_pct,organic_content_pct,plastic_content_pct,metal_content_pct,glass_content_pct,paper_content_pct,hazardous_content_pct,contamination_level,odor_level,temperature_c,humidity_pct,rainfall_mm,air_quality_index,collection_frequency_days,bin_fill_level_pct,overflow_status,vehicle_type,vehicle_capacity_kg,distance_to_processing_km,travel_time_min,fuel_consumption_l,traffic_density,processing_facility,recycling_feasibility_score,compost_quality_score,energy_recovery_score,landfill_priority_score,resource_recovery_score,collection_priority_score,route_efficiency_score,operational_cost_usd,carbon_emission_kg,farmland_reuse_potential,management_decision,bin_fill_score,hazardous_score,contamination_score,collection_priority_normalized,waste_risk_score,waste_risk_level,aqi_score,carbon_score,pollution_risk_score,pollution_risk_level,compliance_status
SWM_105783,South Zone,District_A,36,12-11-2024,01:01,Industrial,CP_4094,20.262024,71.0012,Mixed,Mixed Dry,459.55,5.44,37.13,3.92,48.31,2.77,3.54,3.14,4.26,5.17,5.95,27.32,72.15,93.74,73,7,68.22,Yes,Dump Truck,9489,21.15,132,3.74,Moderate,Recycling Plant,93.65,97.84,9.78,41.83,22.0,54.57,48.7,160.07,109.53,Medium,Composting,60.28253531691462,28.4,51.7,54.56545654565457,49.737832608614035,Medium,13.4375,90.89486042264545,39.66720812679363,Low,Warning
SWM_105784,North Zone,District_A,9,30-12-2024,15:27,Industrial,CP_4317,33.898714,88.184355,Glass,Bottle,581.18,4.32,37.92,48.79,51.16,21.72,10.87,52.14,4.19,6.24,7.11,34.83,76.42,24.19,36,10,51.4,No,Auto Tipper,11529,33.93,77,35.09,Low,Composting Facility,96.8,85.96,12.49,2.88,28.27,40.72,12.5,420.52,108.57,Low,Recycling,39.25490686335792,27.933333333333337,62.4,40.714071407140715,41.27240678974761,Medium,1.875,90.06000521784502,33.542168232020174,Low,Warning
SWM_105785,Central Zone,District_E,40,18-01-2025,14:09,Market,CP_2117,19.581014,96.683603,Mixed,Municipal Mixed,247.87,4.97,9.69,71.11,1.05,21.5,9.05,37.8,3.22,5.59,0.83,20.11,86.46,94.13,161,1,97.41,Yes,Electric Vehicle,8552,14.42,80,13.11,High,Transfer Station,99.82,68.0,30.17,25.77,84.14,40.01,4.08,242.92,25.38,High,Recycling,96.77459682460308,21.46666666666667,55.89999999999999,40.004000400040006,61.257105456513905,High,40.9375,17.714583876858857,30.07645849639099,Low,Warning
SWM_105786,Industrial Zone,District_E,17,01-11-2024,04:54,Market,CP_3052,10.714674,93.706266,Plastic,LDPE,561.93,8.11,56.05,71.92,75.81,3.39,1.42,33.67,6.09,0.82,9.56,38.68,56.47,114.6,144,1,81.58,No,Auto Tipper,2532,5.53,53,27.25,Moderate,Transfer Station,47.2,59.17,24.06,46.69,32.89,44.33,10.39,112.08,57.71,High,Recycling,76.98462307788473,40.599999999999994,8.2,44.324432443244326,49.23251409764054,Medium,35.625,45.83007218018958,39.68152165405687,Low,Compliant
SWM_105787,Suburban Zone,District_E,1,30-12-2024,08:09,Residential,CP_4311,15.025203,75.886967,Plastic,Plastic Bags,523.98,0.35,44.03,57.29,27.74,26.54,33.14,26.53,7.29,8.59,4.58,43.47,87.54,4.45,209,6,34.54,No,Auto Tipper,1996,30.21,105,7.09,High,Waste Processing Unit,87.48,44.47,16.12,67.83,70.03,51.1,14.59,495.18,107.43,Medium,Energy Recovery,18.17727215901988,48.6,85.9,51.0951095109511,44.26517529025062,Medium,55.93749999999999,89.06861466214454,64.40933439864335,High,Violation
SWM_105788,West Zone,District_A,28,22-05-2025,15:14,Institutional,CP_4180,34.731139,74.227579,Paper,Magazine,487.13,8.48,11.62,55.98,3.85,40.16,35.33,37.96,13.91,2.72,7.08,22.78,24.96,50.95,190,1,96.01,Yes,Electric Vehicle,9948,49.8,117,28.62,High,Composting Facility,66.65,25.85,3.06,45.64,30.8,35.95,7.19,186.88,71.6,Medium,Energy Recovery,95.02437804725592,92.73333333333333,27.200000000000003,35.94359435943595,72.02462370615109,High,50.0,57.90938342464561,60.91948169406035,High,Warning
SWM_105789,South Zone,District_E,33,23-01-2025,20:55,Residential,CP_8349,34.256756,91.734324,Plastic,Plastic Bags,252.12,9.31,63.42,14.35,47.01,39.6,5.47,3.82,0.99,5.22,0.33,30.86,59.64,24.45,161,6,97.6,No,Auto Tipper,5765,45.0,148,17.01,High,Recovery Center,86.71,44.46,72.01,59.78,46.22,26.25,1.91,57.75,78.98,High,Recycling,97.01212651581447,6.6000000000000005,52.2,26.242624262426244,54.831244245689724,Medium,40.9375,64.32733281154883,41.086949843464645,Moderate,Warning
SWM_105790,Suburban Zone,District_G,7,27-12-2024,13:59,Institutional,CP_4945,33.243051,92.132179,Organic,Crop Residue,447.26,0.66,10.51,18.14,17.37,19.03,8.04,18.16,0.95,4.1,5.28,37.54,25.08,110.73,282,5,55.53,Yes,Compactor Truck,2207,25.45,153,38.45,High,Recycling Plant,52.45,26.07,2.68,87.59,76.3,64.69,44.47,482.58,36.24,Medium,Recycling,44.41805225653207,6.333333333333332,41.0,64.68646864686468,37.25352453297587,Low,78.75,27.158883381163584,48.78933168101574,Moderate,Warning
SWM_105791,South Zone,District_F,56,17-03-2025,18:57,Residential,CP_8204,14.367711,94.979774,Plastic,PET,74.4,10.91,24.43,94.3,30.71,19.21,1.86,49.51,13.0,7.13,7.37,26.32,70.42,1.65,276,2,78.17,Yes,Compactor Truck,11462,55.14,15,11.02,Low,Composting Facility,7.26,70.55,93.39,89.07,92.96,66.69,39.51,284.24,110.59,Medium,Landfill,72.72159019877485,86.66666666666667,71.3,66.68666866686668,75.01830304620661,High,76.875,91.81667971127925,83.31583724671711,Critical,Violation
SWM_105792,East Zone,District_F,3,28-05-2025,10:11,Market,CP_7597,27.385564,85.836126,Metal,Aluminum,536.68,10.1,9.66,16.73,18.11,10.61,21.01,18.13,5.53,4.97,5.33,30.2,62.06,34.34,311,4,69.44,Yes,Compactor Truck,9353,22.8,111,38.47,Low,Recovery Center,91.39,77.25,82.73,97.23,18.74,64.24,15.05,178.6,54.02,Low,Composting,61.80772596574572,36.86666666666667,49.7,64.23642364236423,53.5152205993196,Medium,87.8125,42.62109748673799,64.06591257935473,High,Warning
SWM_105793,South Zone,District_D,11,30-03-2025,00:38,Market,CP_5205,11.673988,77.909076,Metal,Aluminum,479.66,1.63,57.46,37.96,29.65,44.66,15.63,42.38,13.74,7.4,6.6,25.35,74.55,24.94,58,8,25.97,Yes,Electric Vehicle,11893,33.56,168,37.02,High,Composting Facility,29.19,31.02,56.65,15.59,67.86,47.68,17.17,302.32,17.79,High,Composting,7.463432929116139,91.60000000000001,74.0,47.67476747674768,47.83658829315861,Medium,8.75,11.114009913905557,26.02920297417167,Low,Compliant
SWM_105794,West Zone,District_C,51,02-05-2025,21:36,Industrial,CP_2713,26.150319,70.968433,Mixed,Mixed Dry,609.56,8.27,10.4,7.84,25.54,6.45,13.13,12.32,10.17,1.27,0.36,23.99,48.04,2.42,60,1,79.36,Yes,Compactor Truck,6653,44.93,155,20.02,High,Recycling Plant,49.59,72.34,74.57,65.45,9.93,58.85,58.67,259.1,24.22,Medium,Recycling,74.20927615951994,67.80000000000001,12.7,58.84588458845885,58.00059315207682,Medium,9.375,16.70580050439169,23.25924015131751,Low,Compliant
SWM_105795,West Zone,District_E,22,05-10-2024,18:27,Commercial,CP_5890,35.099481,90.795604,Plastic,HDPE,364.55,3.58,40.29,47.93,62.15,2.32,27.39,38.14,9.98,7.13,9.56,39.6,62.99,52.0,86,1,88.2,No,Dump Truck,9874,59.5,158,38.97,Low,Recycling Plant,55.08,65.26,82.07,41.01,70.18,37.68,62.05,122.6,93.87,Low,Energy Recovery,85.26065758219778,66.53333333333333,71.3,37.67376737673768,70.6486614727231,High,17.5,77.27628489433864,45.23955213496826,Moderate,Compliant
SWM_105796,West Zone,District_B,3,21-05-2025,13:32,Commercial,CP_1882,10.671742,71.920357,Metal,Iron,664.96,6.79,47.82,88.08,26.55,16.61,21.31,50.6,3.1,2.93,7.28,44.69,72.28,67.6,106,8,90.04,Yes,Compactor Truck,5135,25.1,70,27.79,High,Recycling Plant,23.98,39.52,71.87,60.74,90.41,20.67,49.0,69.29,116.46,Low,Energy Recovery,87.56094511813977,20.666666666666668,29.300000000000004,20.662066206620665,49.15035464491567,Medium,23.75,96.92147143229846,45.08477476302287,Moderate,Violation
SWM_105797,Central Zone,District_E,50,08-07-2025,18:31,Residential,CP_5923,25.532971,73.274307,Mixed,Mixed Wet,684.54,1.51,80.15,3.99,75.23,14.87,14.7,37.69,14.13,1.93,3.58,36.3,25.23,40.88,291,1,70.62,No,Dump Truck,6883,26.81,74,39.19,High,Recycling Plant,97.58,92.73,95.53,95.25,84.11,94.92,0.89,478.45,66.64,Medium,Energy Recovery,63.28291036379549,94.2,19.3,94.91949194919492,66.96108793789743,High,81.5625,53.59596486651014,75.70003945995305,High,Warning
SWM_105798,Industrial Zone,District_F,36,22-02-2025,21:30,Institutional,CP_5987,21.606619,71.677885,Mixed,Municipal Mixed,297.68,4.74,23.51,94.52,48.83,48.32,23.47,31.72,5.82,1.97,1.81,37.64,80.91,4.3,191,3,28.36,No,Dump Truck,7414,44.44,98,8.52,Low,Waste Processing Unit,38.01,79.2,87.23,91.44,33.96,59.98,48.07,438.08,90.12,High,Recycling,10.451306413301662,38.800000000000004,19.7,59.97599759975998,26.816922205284662,Low,50.31250000000001,74.01513175058702,55.12078952517611,Moderate,Compliant
SWM_105799,West Zone,District_B,52,23-10-2024,02:51,Hospital,CP_5090,14.512063,95.330347,Mixed,Municipal Mixed,399.63,2.87,28.76,13.95,13.72,42.72,33.55,26.3,7.45,0.66,2.4,24.41,83.03,52.22,85,10,23.13,Yes,Electric Vehicle,3493,16.8,148,19.14,High,Transfer Station,16.95,6.78,16.03,23.72,49.21,76.63,23.45,498.54,101.04,Medium,Recycling,3.9129891236404544,49.66666666666667,6.6000000000000005,76.62766276627663,26.796011731064347,Low,17.1875,83.51160970519176,43.58056624489086,Moderate,Warning
SWM_105800,West Zone,District_F,56,24-02-2025,12:51,Institutional,CP_6504,27.370482,83.139194,Metal,Steel,126.25,6.73,41.82,14.81,9.18,13.1,29.19,37.21,2.3,4.48,2.73,42.35,24.99,36.18,63,5,39.01,Yes,Auto Tipper,2606,24.72,17,5.58,Low,Waste Processing Unit,23.36,91.21,19.09,29.1,39.7,25.47,63.54,584.57,66.21,High,Energy Recovery,23.76547068383548,15.333333333333332,44.800000000000004,25.46254625462546,26.118903545061343,Low,10.3125,53.22201930602661,24.18952245847465,Low,Compliant
SWM_105801,West Zone,District_D,10,19-05-2025,08:36,Market,CP_7690,31.910535,70.373355,Plastic,PET,346.33,3.35,31.54,84.72,42.77,18.34,12.82,3.9,13.4,3.47,6.07,33.76,54.27,96.41,333,4,44.92,Yes,Mini Truck,3159,31.57,15,11.94,Moderate,Recovery Center,84.23,61.96,36.58,1.24,63.0,72.02,60.38,592.56,18.39,High,Recycling,31.1538942367796,89.33333333333333,34.7,72.01720172017201,52.53747128607097,Medium,94.6875,11.635794416905819,68.7011549917384,High,Warning
SWM_105802,Central Zone,District_H,14,28-02-2025,23:23,Market,CP_6218,16.559471,80.22204,Glass,Bottle,324.37,8.96,15.96,7.12,2.48,34.45,31.66,28.65,5.7,1.78,4.77,20.87,28.5,53.19,41,9,21.58,Yes,Electric Vehicle,5329,43.25,83,37.16,Low,Recycling Plant,32.76,64.5,91.36,22.81,54.34,58.22,82.81,381.62,95.21,Medium,Energy Recovery,1.975246905863231,38.0,17.8,58.21582158215822,22.582471999669025,Low,3.4375000000000004,78.44160361770588,32.85123108531176,Low,Compliant
SWM_105803,Urban Zone,District_C,47,04-06-2025,09:39,Commercial,CP_1386,16.031607,88.232792,Organic,Crop Residue,413.87,6.78,64.28,81.58,18.43,12.55,39.96,3.44,1.64,5.12,5.47,37.31,88.55,110.06,236,7,71.06,No,Compactor Truck,11160,45.57,136,26.86,Low,Recovery Center,16.4,94.45,84.46,9.78,98.54,84.34,89.42,332.18,109.14,Low,Landfill,63.83297912239031,10.933333333333332,51.2,84.33843384338434,51.157290058797116,Medium,64.375,90.55570049569528,61.54087681537525,High,Violation
SWM_105804,West Zone,District_F,33,11-04-2025,09:09,Hospital,CP_5496,17.714562,72.546714,Glass,Jar,53.18,3.29,79.04,64.47,27.9,11.35,10.24,40.54,2.43,1.35,6.35,41.75,78.3,10.31,171,2,82.55,No,Electric Vehicle,6626,54.27,20,28.42,Low,Waste Processing Unit,76.77,87.84,52.89,54.18,60.52,20.71,43.13,337.11,10.03,High,Recycling,78.19727465933242,16.2,13.5,20.702070207020704,41.13422039478608,Medium,44.0625,4.365597008435516,26.580929102530654,Low,Compliant
SWM_105805,South Zone,District_D,2,25-09-2024,11:26,Industrial,CP_2982,21.874814,86.399777,Plastic,HDPE,605.27,0.75,51.53,76.08,14.82,17.05,3.21,23.85,3.95,3.56,1.8,25.43,49.62,1.75,268,2,45.71,Yes,Mini Truck,10590,10.09,136,37.51,Moderate,Transfer Station,36.89,39.41,88.74,81.38,7.12,5.94,84.68,104.46,57.71,Medium,Composting,32.14151768971122,26.333333333333336,35.6,5.930593059305932,27.449529368113716,Low,74.375,45.83007218018958,56.20318832072354,Moderate,Warning
SWM_105806,East Zone,District_E,41,27-02-2025,10:39,Market,CP_3163,12.264548,80.685544,Paper,Magazine,180.96,7.71,12.2,67.28,42.19,30.33,14.03,56.01,1.52,8.95,5.49,40.87,80.3,29.48,211,3,37.21,Yes,Dump Truck,4500,30.22,19,29.01,Moderate,Recycling Plant,34.0,89.27,33.96,4.15,73.79,16.33,91.73,407.64,39.67,Medium,Energy Recovery,21.515189398674835,10.133333333333333,89.49999999999999,16.321632163216318,31.487653917285716,Low,56.56250000000001,30.141751456648407,39.35044210366119,Low,Warning
SWM_105807,East Zone,District_F,47,19-04-2025,06:22,Hospital,CP_3372,20.504905,80.081532,Plastic,LDPE,447.67,2.84,14.28,60.65,46.65,18.51,35.06,45.87,3.2,5.45,1.11,25.75,88.61,107.12,226,10,42.17,Yes,Mini Truck,4209,17.8,99,38.27,Low,Transfer Station,52.23,94.27,38.69,64.39,80.11,26.82,69.35,57.45,13.23,Low,Composting,27.715964495561952,21.333333333333336,54.50000000000001,26.812681268126816,31.341621321777144,Low,61.25000000000001,7.148447691103575,37.036200973997744,Low,Warning
SWM_105808,South Zone,District_F,19,18-09-2024,02:26,Industrial,CP_8431,15.502848,79.968166,Mixed,Municipal Mixed,312.01,5.86,72.51,76.93,43.87,7.0,25.88,53.08,7.06,1.72,2.75,34.94,68.79,14.54,296,2,76.69,No,Mini Truck,2880,58.17,46,11.54,Low,Recovery Center,1.26,48.71,97.57,4.49,53.31,33.21,47.16,533.23,57.31,High,Composting,70.87135891986497,47.06666666666666,17.2,33.20332033203321,48.53570828441764,Medium,83.125,45.48221584485608,64.62049808679015,High,Warning
SWM_105809,East Zone,District_B,5,20-12-2024,15:36,Institutional,CP_4198,29.202374,90.875342,Metal,Iron,538.83,1.91,86.41,18.36,48.18,6.8,0.86,2.39,5.8,4.35,5.79,27.32,50.9,108.19,283,1,47.6,Yes,Electric Vehicle,6974,19.58,69,29.34,Low,Recovery Center,97.82,2.42,6.84,76.71,5.86,74.79,37.68,325.52,8.19,High,Recycling,34.5043130391299,38.666666666666664,43.49999999999999,74.78747874787479,43.38651369449985,Medium,79.0625,2.7654578659013827,48.09422069310375,Moderate,Warning
SWM_105810,Central Zone,District_C,40,16-05-2025,10:20,Hospital,CP_4467,16.755855,92.277824,Mixed,General Waste,763.89,6.7,88.7,9.8,69.58,37.72,4.59,41.88,9.72,9.47,2.28,26.9,34.32,111.76,139,2,88.8,No,Electric Vehicle,11621,17.4,27,34.69,High,Waste Processing Unit,96.09,12.77,95.24,88.65,90.2,5.83,93.91,597.02,86.94,High,Landfill,86.01075134391799,64.8,94.7,5.820582058205821,70.41738784629807,High,34.0625,71.24967388468562,51.36615216540569,Moderate,Compliant
SWM_105811,South Zone,District_E,42,31-01-2025,23:43,Residential,CP_2541,32.270972,82.116698,Organic,Food Waste,95.72,5.78,81.48,44.5,27.1,31.74,38.75,34.08,7.99,4.69,4.14,29.3,92.8,33.61,53,10,58.21,No,Auto Tipper,9231,8.1,151,19.93,High,Recycling Plant,33.65,48.45,43.32,89.04,60.8,40.83,39.26,69.84,31.69,Low,Landfill,47.76847105888237,53.26666666666667,46.900000000000006,40.82408240824083,47.92766745145575,Medium,7.187499999999999,23.202017566744935,21.207688603356814,Low,Compliant
SWM_105812,Suburban Zone,District_H,39,16-02-2025,18:41,Hospital,CP_9984,33.751436,78.752917,Paper,Office Paper,767.31,2.13,17.2,87.63,41.44,42.63,12.32,14.33,9.45,3.15,0.34,42.32,81.53,63.1,288,7,40.59,No,Auto Tipper,1971,20.3,132,3.31,High,Waste Processing Unit,12.58,33.54,82.72,77.91,41.1,86.53,56.16,557.56,7.6,High,Landfill,25.74071758969872,63.0,31.5,86.52865286528653,45.32558496567246,Medium,80.625,2.2523697712844593,53.58821093138534,Moderate,Warning
SWM_105813,Central Zone,District_A,18,30-07-2025,14:07,Commercial,CP_2625,33.052998,88.537603,Metal,Aluminum,284.09,8.44,64.67,60.28,72.85,44.91,9.19,14.15,6.89,6.78,7.57,44.71,39.64,64.53,243,4,36.63,Yes,Dump Truck,11843,51.36,20,16.19,Low,Waste Processing Unit,95.65,72.12,74.41,6.58,58.29,4.41,7.54,571.82,12.58,Medium,Recycling,20.790098762345295,45.93333333333333,67.80000000000001,4.400440044004401,34.01943884487211,Low,66.5625,6.583181146186626,44.44287101052266,Moderate,Warning
SWM_105814,West Zone,District_B,15,13-06-2025,06:31,Market,CP_4419,35.139523,75.371646,Plastic,HDPE,35.34,11.66,44.41,31.79,31.98,46.32,10.1,55.72,1.22,0.93,4.94,27.04,21.53,65.14,273,4,41.99,No,Mini Truck,9115,32.45,152,24.42,High,Transfer Station,20.44,81.86,48.83,72.84,59.56,55.78,80.48,223.01,85.0,Medium,Recycling,27.490936367045887,8.133333333333333,9.3,55.77557755775578,23.256044513815056,Low,75.9375,69.56257065831811,60.4641878641621,High,Warning
SWM_105815,West Zone,District_F,35,30-06-2025,16:56,Institutional,CP_6049,13.907917,87.569096,Mixed,Municipal Mixed,306.63,0.39,79.93,9.17,39.8,37.29,3.73,27.96,2.17,9.12,4.99,30.5,64.66,53.54,299,6,96.75,Yes,Mini Truck,3273,43.6,73,34.19,Low,Waste Processing Unit,11.3,88.03,49.17,64.41,61.58,62.99,69.06,155.78,64.21,Low,Recycling,95.94949368671084,14.466666666666667,91.19999999999999,62.98629862986299,69.68440893583046,High,84.0625,51.48273762935908,60.369404622141055,High,Violation
SWM_105816,South Zone,District_G,19,05-06-2025,05:03,Market,CP_8589,14.676716,71.067787,Paper,Newspaper,571.88,6.49,10.21,71.87,16.99,26.56,7.43,40.74,1.48,5.72,9.28,37.94,76.42,96.24,175,7,98.85,No,Mini Truck,1882,1.14,34,22.77,High,Transfer Station,90.2,83.61,9.1,30.43,15.69,86.22,58.88,499.92,81.77,Low,Recycling,98.57482185273159,9.866666666666667,57.199999999999996,86.21862186218621,66.26938868708723,High,45.3125,66.75363075050004,44.655672558483346,Moderate,Warning
SWM_105817,West Zone,District_D,32,21-05-2025,06:02,Residential,CP_5392,21.7362,96.027263,Organic,Fruit Waste,670.77,10.19,87.89,14.91,69.12,36.98,1.92,5.91,14.15,3.1,1.52,42.62,79.44,61.44,114,7,75.66,Yes,Mini Truck,7349,59.92,65,10.8,Low,Transfer Station,27.83,19.34,27.63,10.77,84.18,16.28,38.26,360.74,103.62,Medium,Composting,69.58369796224528,94.33333333333334,31.0,16.271627162716275,60.057556592638896,High,26.25,85.75528306809288,57.71825158709454,Moderate,Warning
SWM_105818,Suburban Zone,District_B,23,17-01-2025,05:57,Institutional,CP_5722,11.73129,86.747524,Glass,Jar,661.15,10.49,83.16,7.41,37.25,21.82,0.13,43.63,11.45,2.18,8.58,26.54,43.35,67.09,209,6,37.4,Yes,Compactor Truck,7252,45.42,70,11.9,High,Composting Facility,57.97,24.44,34.34,93.31,46.59,67.96,22.0,431.71,117.45,Low,Energy Recovery,21.752719089886234,76.33333333333333,21.800000000000004,67.95679567956795,42.33794032122302,Medium,55.93749999999999,97.7824158622489,72.57014142534133,High,Violation
SWM_105819,South Zone,District_G,52,26-09-2024,20:52,Market,CP_5625,28.498901,82.181035,Organic,Crop Residue,112.68,6.53,25.48,74.36,26.21,7.74,5.66,8.87,10.42,0.5,9.63,23.34,44.75,20.45,101,10,90.67,No,Electric Vehicle,11611,3.14,46,29.22,Moderate,Composting Facility,11.25,99.97,38.8,32.24,39.08,36.55,17.47,528.03,77.79,Medium,Landfill,88.34854356794601,69.46666666666667,5.0,36.543654365436545,59.18763224866055,Medium,22.1875,63.29246021393165,43.97482139751283,Moderate,Warning
SWM_105820,Urban Zone,District_A,6,03-05-2025,01:11,Industrial,CP_3809,18.099183,78.873337,Mixed,General Waste,77.78,4.79,70.16,40.75,36.06,9.28,6.14,42.35,10.21,6.24,7.73,30.63,29.35,65.53,323,2,40.29,Yes,Compactor Truck,7165,42.38,162,26.93,Moderate,Transfer Station,25.23,86.55,89.41,68.72,41.96,59.83,33.31,232.1,61.33,Low,Recycling,25.365670708838607,68.06666666666668,62.4,59.82598259825983,48.61683233994109,Medium,91.5625,48.97817201495783,74.08803493782068,High,Warning
SWM_105821,North Zone,District_G,26,08-08-2024,18:14,Market,CP_1535,17.05425,88.902191,Plastic,LDPE,129.78,1.24,50.07,45.94,28.28,44.41,20.85,50.03,11.43,5.27,8.42,34.27,36.18,46.65,240,4,91.51,No,Dump Truck,4400,20.0,20,3.95,Moderate,Transfer Station,91.74,52.05,77.32,45.85,63.22,58.66,9.71,126.24,100.9,Low,Energy Recovery,89.39867483435431,76.2,52.69999999999999,58.655865586558654,74.14784977172552,High,65.625,83.38985998782503,73.06945799634752,High,Violation
SWM_105822,Urban Zone,District_G,60,11-09-2024,05:16,Hospital,CP_9162,11.638025,76.636534,Metal,Copper,489.96,11.02,38.08,51.98,77.34,37.6,13.05,44.73,5.16,6.68,1.81,20.54,49.49,23.81,78,6,86.04,No,Electric Vehicle,1745,37.12,109,4.63,Moderate,Recycling Plant,38.22,43.08,82.83,88.9,41.11,80.32,76.52,82.56,18.74,High,Energy Recovery,82.56032004000501,34.400000000000006,66.8,80.31803180318032,67.03183278647904,High,15.0,11.940168710322636,17.962050613096793,Low,Compliant
SWM_105823,South Zone,District_C,44,05-04-2025,23:43,Market,CP_1340,16.183064,88.207485,Mixed,Mixed Dry,98.69,7.63,5.02,66.76,76.53,43.69,30.97,17.06,0.75,8.86,1.23,19.11,63.14,64.08,103,5,34.44,Yes,Mini Truck,10113,31.74,26,11.66,Low,Recycling Plant,76.74,83.69,32.28,95.39,39.2,93.0,57.09,130.03,54.35,Low,Composting,18.052256532066508,5.0,88.6,92.999299929993,40.14079760232555,Medium,22.8125,42.90807896338812,25.278673689016436,Low,Compliant
SWM_105824,East Zone,District_F,45,08-08-2024,05:11,Commercial,CP_4501,17.844694,91.076297,Metal,Iron,642.13,10.08,12.57,4.94,72.99,11.1,15.0,30.21,14.25,6.71,3.19,35.36,92.6,2.61,142,7,36.3,No,Auto Tipper,5691,37.7,119,2.82,Low,Composting Facility,86.72,40.18,78.42,73.36,61.84,59.88,99.36,72.82,53.07,Low,Landfill,20.377547193399174,95.0,67.10000000000001,59.875987598759885,54.30241701717365,Medium,35.0,41.7949386903209,49.03848160709627,Moderate,Compliant
SWM_105825,Suburban Zone,District_C,43,22-11-2024,00:32,Commercial,CP_7285,32.064631,80.60205,Organic,Crop Residue,600.87,9.2,15.84,92.2,39.16,37.32,38.08,34.95,9.64,3.25,6.61,20.65,39.05,98.82,320,6,58.84,No,Electric Vehicle,11230,6.35,151,32.23,Moderate,Recycling Plant,77.37,12.81,57.1,68.4,24.88,90.56,54.12,587.95,112.08,Medium,Recycling,48.556069508688594,64.26666666666667,32.5,90.55905590559055,55.57295285598069,Medium,90.625,93.11244456039655,86.0995667014523,Critical,Violation
SWM_105826,Suburban Zone,District_F,29,17-09-2024,17:48,Industrial,CP_5927,35.000752,73.460401,Mixed,Municipal Mixed,325.46,0.41,75.39,55.84,19.53,37.86,37.14,34.53,8.27,5.22,9.89,37.56,74.39,25.89,113,9,75.41,Yes,Dump Truck,1777,49.16,144,6.29,Low,Composting Facility,80.17,97.31,60.75,83.76,60.08,0.19,56.27,570.24,77.66,Low,Recycling,69.27115889486186,55.13333333333333,52.2,0.18001800180018002,51.95879959154811,Medium,25.937500000000004,63.17940690494825,42.94923873815114,Moderate,Compliant
SWM_105827,Suburban Zone,District_H,34,11-12-2024,09:36,Residential,CP_3539,26.202225,90.484319,Mixed,Mixed Wet,402.7,10.36,35.21,49.87,73.96,42.82,6.49,37.42,12.96,9.92,9.97,28.76,78.8,118.1,268,4,80.83,No,Dump Truck,9826,23.21,121,24.09,High,Waste Processing Unit,83.98,84.37,68.37,32.51,83.73,17.72,73.16,596.71,117.82,Medium,Recycling,76.04700587573447,86.4,99.2,17.71177117711771,74.51556802686144,High,74.375,98.10418297243237,83.89875489172971,Critical,Violation
SWM_105828,Urban Zone,District_C,22,17-08-2024,15:19,Institutional,CP_4097,15.042749,93.015452,Plastic,Plastic Bags,63.33,6.5,15.46,75.71,23.64,1.75,19.08,34.32,13.59,8.55,7.63,19.1,58.96,92.88,185,7,92.13,No,Compactor Truck,10500,36.25,133,30.1,Moderate,Recycling Plant,34.24,33.3,51.39,60.77,97.23,9.37,87.76,334.41,5.92,Medium,Composting,90.17377172146517,90.60000000000001,85.50000000000001,9.36093609360936,77.22364910262749,High,48.4375,0.7913731628837292,42.57616194886512,Moderate,Warning
